"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","CBB_3mon","DM_gravity","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha"
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM13919A-1_101",1,101,7,11,"test"," (Operator: lizbethpino, Time: )","GM13919A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,25.1795869356388,185,6.0515873015873,3.05,4,1,2,4,NA,10,3,NA,NA,1,3,NA,3,NA,2200,118,0,3,NA,NA,1,7,6,30,6.0515873015873,1.52376468558925
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM13919A-3_135",1,135,9,15,"test"," (Operator: lizbethpino, Time: )","GM13919A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM13919A-5_75",1,75,5,15,"test"," (Operator: lizbethpino, Time: )","GM13919A-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,30.8514411901441,135,15.7738095238095,7.95,4,1,2,15,NA,10,3,NA,NA,2,3,NA,3,NA,4700,398,0,3,NA,NA,2,8,6,30,15.7738095238095,4.86644756868344
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14007A-1_130",1,130,9,10,"test"," (Operator: lizbethpino, Time: )","GM14007A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14007A-3_18",1,18,2,13,"test"," (Operator: lizbethpino, Time: )","GM14007A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,31.6018703241895,155,37.6984126984127,19,4,1,1,19,NA,10,1,NA,NA,3,3,NA,2,NA,4400,390,0,4,NA,NA,1,7,6,40,37.6984126984127,11.9134034952302
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14007A-4_115",1,115,8,6,"test"," (Operator: lizbethpino, Time: )","GM14007A-4","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14007A-5_122",1,122,9,2,"test"," (Operator: lizbethpino, Time: )","GM14007A-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,21.7629824561403,NA,7.14285714285714,3.6,5,1,1,3,NA,10,3,NA,NA,1,3,NA,3,NA,2950,100,1,3,NA,NA,1,7,6,30,7.14285714285714,1.55449874686716
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14012A-6_56",1,56,4,5,"test"," (Operator: lizbethpino, Time: )","GM14012A-6","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,28.3435163274964,NA,14.5833333333333,7.35,4,1,2,10,NA,10,2,NA,NA,2,3,NA,3,NA,4550,324,0,3,NA,NA,1,7,6,30,14.5833333333333,4.13342946442655
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14017A-1_22",1,22,2,9,"test"," (Operator: lizbethpino, Time: )","GM14017A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,30.4904778473672,NA,48.015873015873,24.2,5,1,1,37,NA,10,2,NA,NA,5,3,NA,2,NA,4700,389,0,7,NA,NA,4,4,6,70,48.015873015873,14.6402691251247
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14017A-6_118",1,118,8,3,"test"," (Operator: lizbethpino, Time: )","GM14017A-6","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,29.1064386317907,125,47.3214285714286,23.85,5,1,1,28,NA,10,2,NA,NA,3,3,NA,2,NA,4300,324,0,5,NA,NA,1,6,6,50,47.3214285714286,13.7735825668295
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14017A-7_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","GM14017A-7","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14019B-6_41",1,41,3,11,"test"," (Operator: lizbethpino, Time: )","GM14019B-6","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14028A-1_88",1,88,6,3,"test"," (Operator: lizbethpino, Time: )","GM14028A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,24.2036078098472,NA,17.5595238095238,8.85,5,2,1,11,NA,10,3,NA,NA,2,3,NA,2,NA,4950,238,0,4,NA,NA,1,8,6,40,17.5595238095238,4.25003827613388
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14030A-1_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","GM14030A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14030A-2_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","GM14030A-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,26.464272768464,140,33.7301587301587,17,4,3,2,26,NA,10,3,NA,NA,5,3,NA,2,NA,4700,286,0,7,NA,NA,1,8,6,70,33.7301587301587,8.92644121158507
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14043A-12_134",1,134,9,14,"test"," (Operator: lizbethpino, Time: )","GM14043A-12","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,33.716326077299,NA,48.2142857142857,24.3,5,1,1,30,NA,10,3,NA,NA,5,3,NA,1,NA,5000,498,0,7,NA,NA,1,5,6,70,48.2142857142857,16.2560857872692
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14043A-8_95",1,95,7,5,"test"," (Operator: lizbethpino, Time: )","GM14043A-8","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,32.5690476190476,120,34.9206349206349,17.6,5,3,2,15,NA,10,3,NA,NA,3,3,NA,2,NA,4750,445,0,6,NA,NA,1,6,6,60,34.9206349206349,11.3733182161753
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14043B-3_62",1,62,5,2,"test"," (Operator: lizbethpino, Time: )","GM14043B-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,30.4743875028096,NA,25.6944444444444,12.95,5,1,2,16,NA,10,2,NA,NA,5,3,NA,3,NA,4850,401,0,7,NA,NA,1,5,6,70,25.6944444444444,7.83022456669412
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14095A-2_99",1,99,7,9,"test"," (Operator: lizbethpino, Time: )","GM14095A-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14095A-3_50",1,50,4,11,"test"," (Operator: lizbethpino, Time: )","GM14095A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,33.994040862656,460,40.8730158730159,20.6,5,1,2,30,NA,10,2,NA,NA,5,3,NA,2,NA,4900,495,0,9,NA,NA,1,6,6,90,40.8730158730159,13.8943897176729
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14097A-1_26",1,26,2,5,"test"," (Operator: lizbethpino, Time: )","GM14097A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,24.3323196925164,410,18.452380952381,9.3,5,2,1,10,NA,10,3,NA,NA,1,3,NA,2,NA,4650,227,0,1,NA,NA,1,6,6,10,18.4523809523809,4.48989232421435
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14099A-11_86",1,86,6,5,"test"," (Operator: lizbethpino, Time: )","GM14099A-11","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,31.046875,210,21.4285714285714,10.8,4,1,2,15,NA,10,3,NA,NA,4,3,NA,2,NA,4550,390,0,7,NA,NA,1,5,6,70,21.4285714285714,6.65290178571428
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14099A-12_77",1,77,6,14,"test"," (Operator: lizbethpino, Time: )","GM14099A-12","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,33.716326077299,150,32.7380952380952,16.5,5,1,2,22,NA,10,2,NA,NA,4,3,NA,2,NA,5000,498,0,9,NA,NA,1,5,6,90,32.7380952380952,11.0380829419729
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14099A-1_54",1,54,4,7,"test"," (Operator: lizbethpino, Time: )","GM14099A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,31.6923761893144,438,36.9047619047619,18.6,5,2,3,30,NA,10,3,NA,NA,6,1,NA,2,NA,4500,401,0,7,NA,NA,1,5,6,70,36.9047619047619,11.6959959746279
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14101A-10_43",1,43,3,13,"test"," (Operator: lizbethpino, Time: )","GM14101A-10","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,29.7333718244803,110,21.8253968253968,11,5,1,2,18,NA,10,2,NA,NA,3,2,NA,2,NA,4700,370,0,6,NA,NA,1,5,6,60,21.8253968253968,6.48942639026355
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14101A-11_53",1,53,4,8,"test"," (Operator: lizbethpino, Time: )","GM14101A-11","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,30.6757844474761,165,28.7698412698413,14.5,5,1,1,20,NA,10,1,NA,NA,4,3,NA,2,NA,4800,402,0,5,NA,NA,1,5,6,50,28.7698412698413,8.82537449381754
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14101A-3_63",1,63,5,3,"test"," (Operator: lizbethpino, Time: )","GM14101A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14101A-4_51",1,51,4,10,"test"," (Operator: lizbethpino, Time: )","GM14101A-4","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,31.0052751742369,150,12.5,6.3,5,1,1,7,NA,10,2,NA,NA,1,3,NA,2,NA,4550,389,0,3,NA,NA,1,5,6,30,12.5,3.87565939677961
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14101A-6_112",1,112,8,9,"test"," (Operator: lizbethpino, Time: )","GM14101A-6","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14101A-7_25",1,25,2,6,"test"," (Operator: lizbethpino, Time: )","GM14101A-7","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14102A-10_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","GM14102A-10","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,33.5675483870967,NA,42.0634920634921,21.2,5,1,2,25,NA,10,1,NA,NA,6,3,NA,2,NA,4300,425,2,10,NA,NA,1,5,6,100,42.0634920634921,14.1196830517153
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14102A-11_87",1,87,6,4,"test"," (Operator: lizbethpino, Time: )","GM14102A-11","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,35.6504266786436,120,41.6666666666667,21,5,2,1,21,NA,10,1,NA,NA,3,3,NA,2,NA,5000,547,0,5,NA,NA,1,6,6,50,41.6666666666667,14.8543444494348
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14102A-12_15",1,15,1,15,"test"," (Operator: lizbethpino, Time: )","GM14102A-12","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,36.3695722919572,210,18.6507936507936,9.4,3,1,1,10,NA,10,2,NA,NA,2,3,NA,1,NA,4850,548,0,4,NA,NA,1,5,6,40,18.6507936507936,6.78321387984914
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14102A-1_81",1,81,6,10,"test"," (Operator: lizbethpino, Time: )","GM14102A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,29.8969795740982,165,24.2063492063492,12.2,5,1,3,16,NA,10,2,NA,NA,2,3,NA,2,NA,5000,398,0,10,NA,NA,1,5,6,100,24.2063492063492,7.2369672778571
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14102A-5_74",1,74,5,14,"test"," (Operator: lizbethpino, Time: )","GM14102A-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,33.1983615819209,135,30.5555555555556,15.4,4,1,1,16,NA,10,2,NA,NA,3,3,NA,1,NA,4900,475,0,10,NA,NA,1,5,6,100,30.5555555555556,10.1439438166981
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14102A-6_48",1,48,4,13,"test"," (Operator: lizbethpino, Time: )","GM14102A-6","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,32.0964181450707,150,28.5714285714286,14.4,5,1,2,24,NA,10,2,NA,NA,3,3,NA,2,NA,4900,447,0,10,NA,NA,1,6,6,100,28.5714285714286,9.17040518430592
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14102A-9_7",1,7,1,7,"test"," (Operator: lizbethpino, Time: )","GM14102A-9","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,33.0005643340858,150,49.3055555555556,24.85,5,1,1,30,NA,10,2,NA,NA,4,3,NA,1,NA,4900,470,1,5,NA,NA,1,6,6,50,49.3055555555556,16.2711115813895
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14103A-1_14",1,14,1,14,"test"," (Operator: lizbethpino, Time: )","GM14103A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,32.5618899273105,160,20.2380952380952,10.2,5,1,1,20,NA,10,3,NA,NA,5,3,NA,2,NA,4250,398,0,10,NA,NA,1,5,6,100,20.2380952380952,6.58990629481283
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14103A-12_44",1,44,3,14,"test"," (Operator: lizbethpino, Time: )","GM14103A-12","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,34.8889119409866,NA,56.9444444444444,28.7,5,2,2,37,NA,10,3,NA,NA,5,3,NA,1,NA,4850,512,0,10,NA,NA,1,5,6,100,56.9444444444444,19.8672970775062
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14103A-14_36",1,36,3,6,"test"," (Operator: lizbethpino, Time: )","GM14103A-14","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,28.8708,140,20.6349206349206,10.4,5,2,1,10,NA,10,4,NA,NA,1,3,NA,1,NA,4050,300,0,2,NA,NA,1,5,6,20,20.6349206349206,5.95746666666666
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14103A-16_71",1,71,5,11,"test"," (Operator: lizbethpino, Time: )","GM14103A-16","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,35.4793292825426,310,19.8412698412698,10,5,2,3,14,NA,10,3,NA,NA,1,3,NA,2,NA,4800,521,0,5,NA,NA,1,4,6,50,19.8412698412698,7.03954946082193
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14103A-17_49",1,49,4,12,"test"," (Operator: lizbethpino, Time: )","GM14103A-17","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,155,NA,NA,5,2,1,NA,NA,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,6,10,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14103A-3_20",1,20,2,11,"test"," (Operator: lizbethpino, Time: )","GM14103A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,36.1793533543231,150,37.202380952381,18.75,4,1,1,18,NA,10,3,NA,NA,5,3,NA,2,NA,4650,521,0,4,NA,NA,1,5,6,40,37.2023809523809,13.4595808609833
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14103A-4_127",1,127,9,7,"test"," (Operator: lizbethpino, Time: )","GM14103A-4","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,35.6605133267522,155,61.1111111111111,30.8,5,1,1,40,NA,10,1,NA,NA,6,3,NA,2,NA,4550,498,0,10,NA,NA,1,5,6,100,61.1111111111111,21.7925359219041
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14103A-5_59",1,59,4,2,"test"," (Operator: lizbethpino, Time: )","GM14103A-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14103A-7_55",1,55,4,6,"test"," (Operator: lizbethpino, Time: )","GM14103A-7","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,36.020323488045,185,45.4365079365079,22.9,5,1,1,35,NA,10,1,NA,NA,5,3,NA,1,NA,4800,534,0,9,NA,NA,1,6,6,90,45.4365079365079,16.3663771404014
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14103A-8_47",1,47,4,14,"test"," (Operator: lizbethpino, Time: )","GM14103A-8","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,38.5525882352941,170,19.9404761904762,10.05,4,1,2,18,NA,10,3,NA,NA,3,3,NA,3,NA,4850,600,0,10,NA,NA,1,4,6,100,19.9404761904762,7.68756967787115
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14103A-9_27",1,27,2,4,"test"," (Operator: lizbethpino, Time: )","GM14103A-9","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,31.8620879120879,420,61.5079365079365,31,5,1,2,48,NA,10,1,NA,NA,6,3,NA,1,NA,4500,405,0,10,NA,NA,1,5,6,100,61.5079365079365,19.5977128030699
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14104A-12_24",1,24,2,7,"test"," (Operator: lizbethpino, Time: )","GM14104A-12","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,28.8989977728285,NA,28.7698412698413,14.5,5,1,2,15,NA,10,2,NA,NA,4,2,NA,2,NA,4850,360,0,7,NA,NA,1,5,6,70,28.7698412698413,8.31419578781773
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep1_GM14104A-1_31",1,31,3,1,"test"," (Operator: lizbethpino, Time: )","GM14104A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,27.1523387470997,NA,15.1785714285714,7.65,5,1,2,8,NA,10,2,NA,NA,2,3,NA,2,NA,4608,298,0,6,NA,NA,1,6,6,60,15.1785714285714,4.1213371312562
